id,ident,type,name,lat,lon,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
21378,KWLW,small_airport,Willows Glenn County Airport,39.51639938,-122.2180023,141,NA,United States,US,California,US-CA,CA,Willows,0,KWLW,WLW,WLW,,https://en.wikipedia.org/wiki/Willows-Glenn_County_Airport,,50,2013-06-30T18:48:34+00:00
3550,KGCK,medium_airport,Garden City Regional Airport,37.92750168,-100.723999,2891,NA,United States,US,Kansas,US-KS,KS,Garden City,1,KGCK,GCK,GCK,,https://en.wikipedia.org/wiki/Garden_City_Regional_Airport,,750,2016-01-22T15:07:05+00:00
3564,KGRI,medium_airport,Central Nebraska Regional Airport,40.96749878,-98.30960083,1847,NA,United States,US,Nebraska,US-NE,NE,Grand Island,1,KGRI,GRI,GRI,,https://en.wikipedia.org/wiki/Central_Nebraska_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3646,KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095,NA,United States,US,Oregon,US-OR,OR,Klamath Falls,1,KLMT,LMT,LMT,,https://en.wikipedia.org/wiki/Klamath_Falls_Airport,Klamath Falls Airport,750,2017-05-20T21:05:20+00:00
3634,KLBE,medium_airport,Arnold Palmer Regional Airport,40.275902,-79.4048,1199,NA,United States,US,Pennsylvania,US-PA,PA,Latrobe,1,KLBE,LBE,LBE,,https://en.wikipedia.org/wiki/Arnold_Palmer_Regional_Airport,,750,2022-01-19T07:57:00+00:00
3662,KLYH,medium_airport,Lynchburg Regional Preston Glenn Field,37.3266983,-79.20040131,938,NA,United States,US,Virginia,US-VA,VA,Lynchburg,1,KLYH,LYH,LYH,,https://en.wikipedia.org/wiki/Lynchburg_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3674,KMEI,medium_airport,Key Field / Meridian Regional Airport,32.3326,-88.7519,297,NA,United States,US,Mississippi,US-MS,MS,Meridian,1,KMEI,MEI,MEI,,https://en.wikipedia.org/wiki/Meridian_Regional_Airport,,750,2021-02-26T15:32:30+00:00
3842,KRDG,medium_airport,Reading Regional Airport (Carl A Spaatz Field),40.378502,-75.965202,344,NA,United States,US,Pennsylvania,US-PA,PA,Reading,1,KRDG,RDG,RDG,,https://en.wikipedia.org/wiki/Reading_Regional_Airport,,750,2021-03-29T14:24:38+00:00
3608,KILG,medium_airport,New Castle Airport,39.67869949,-75.60649872,80,NA,United States,US,Delaware,US-DE,DE,Wilmington,1,KILG,ILG,ILG,,https://en.wikipedia.org/wiki/New_Castle_Airport,,750,2010-01-23T11:27:54+00:00
3960,KYNG,medium_airport,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192,NA,United States,US,Ohio,US-OH,OH,Youngstown/Warren,0,KYNG,YNG,YNG,,https://en.wikipedia.org/wiki/Youngstown-Warren_Regional_Airport,,599,2010-01-23T11:28:09+00:00
3865,KSAW,medium_airport,Sawyer International Airport,46.3536,-87.395401,1221,NA,United States,US,Michigan,US-MI,MI,Gwinn,1,KSAW,MQT,SAW,http://www.sawyerairport.com/,https://en.wikipedia.org/wiki/Sawyer_International_Airport,,500,2022-02-24T20:46:18+00:00
46530,KECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,69,NA,United States,US,Florida,US-FL,FL,Panama City Beach,1,KECP,ECP,ECP,http://iflybeaches.com,https://en.wikipedia.org/wiki/Northwest_Florida_Beaches_International_Airport,Northwest Florida Beaches International Airport,500,2022-03-14T11:31:42+00:00
3917,KTCL,medium_airport,Tuscaloosa Regional Airport,33.22060013,-87.61139679,170,NA,United States,US,Alabama,US-AL,AL,Tuscaloosa,0,KTCL,TCL,TCL,http://www.tuscaloosa.com/Government/Departments/Transportation/airport,https://en.wikipedia.org/wiki/Tuscaloosa_Regional_Airport,,475,2015-07-28T09:29:04+00:00
3434,KBWG,medium_airport,Bowling Green Warren County Regional Airport,36.96450043,-86.41970062,547,NA,United States,US,Kentucky,US-KY,KY,Bowling Green,0,KBWG,BWG,BWG,,https://en.wikipedia.org/wiki/Bowling_Green-Warren_County_Regional_Airport,,400,2012-06-21T01:03:50+00:00
3598,KHUT,medium_airport,Hutchinson Municipal Airport,38.06549835,-97.86060333,1543,NA,United States,US,Kansas,US-KS,KS,Hutchinson,0,KHUT,HUT,HUT,http://www.hutchgov.com/department/?fDD=20-0,https://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas),,400,2014-11-23T10:49:16+00:00
21280,KUAO,medium_airport,Aurora State Airport,45.24710083,-122.7699966,200,NA,United States,US,Oregon,US-OR,OR,Aurora,0,KUAO,,UAO,,https://en.wikipedia.org/wiki/Aurora_State_Airport,,250,2008-06-13T14:30:04+00:00
19531,KCOE,medium_airport,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,2320,NA,United States,US,Idaho,US-ID,ID,Coeur d'Alene,0,KCOE,COE,COE,http://www.cdaairport.com/,https://en.wikipedia.org/wiki/Coeur_d'Alene_Airport,Coeur d'Alene Air Terminal,250,2014-08-02T12:57:28+00:00
19534,KCON,medium_airport,Concord Municipal Airport,43.20270157,-71.50229645,342,NA,United States,US,New Hampshire,US-NH,NH,Concord,0,KCON,CON,CON,http://www.concordnh.gov/facilities/facility/details/Concord-Municipal-Airport-31,https://en.wikipedia.org/wiki/Concord_Municipal_Airport,,250,2014-08-02T16:41:14+00:00
19731,KEFD,medium_airport,Ellington Airport,29.6072998,-95.15879822,32,NA,United States,US,Texas,US-TX,TX,Houston,0,KEFD,EFD,EFD,,https://en.wikipedia.org/wiki/Ellington_Airport_(Texas),Ellington Field,250,2014-09-07T14:57:19+00:00
3867,KSBD,medium_airport,San Bernardino International Airport,34.095402,-117.235001,1159,NA,United States,US,California,US-CA,CA,San Bernardino,0,KSBD,SBD,SBD,http://sbdairport.com/,https://en.wikipedia.org/wiki/San_Bernardino_International_Airport,"Norton AFB, San Bernardino Air Depot",250,2021-08-01T10:10:34+00:00
20107,KHYI,medium_airport,San Marcos Regional Airport,29.8927,-97.862999,597,NA,United States,US,Texas,US-TX,TX,San Marcos,0,KHYI,,HYI,,,San Marcos Municipal,250,2017-09-01T22:50:35+00:00
19760,KENV,medium_airport,Wendover Airport,40.71870041,-114.0309982,4237,NA,United States,US,Utah,US-UT,UT,Wendover,0,KENV,ENV,ENV,,https://en.wikipedia.org/wiki/Wendover_Airport,Wendover AFB,250,2014-09-12T20:07:40+00:00
19540,KCPS,small_airport,St Louis Downtown Airport,38.5707016,-90.15619659,413,NA,United States,US,Illinois,US-IL,IL,Cahokia/St Louis,0,KCPS,CPS,CPS,,https://en.wikipedia.org/wiki/St._Louis_Downtown_Airport,,50,2014-08-02T19:55:23+00:00
20234,KJZI,small_airport,Charleston Executive Airport,32.70090103,-80.00289917,17,NA,United States,US,South Carolina,US-SC,SC,Charleston,0,KJZI,,JZI,,,,50,2008-06-13T14:30:04+00:00
19876,KFLD,small_airport,Fond du Lac County Airport,43.77119827,-88.48840332,808,NA,United States,US,Wisconsin,US-WI,WI,Fond du Lac,0,KFLD,FLD,FLD,http://www.fdlco.wi.gov/departments/departments-a-e/airport,https://en.wikipedia.org/wiki/Fond_du_Lac_County_Airport,,50,2014-09-26T20:34:29+00:00
21168,KT82,small_airport,Gillespie County Airport,30.2432003,-98.90920258,1695,NA,United States,US,Texas,US-TX,TX,Fredericksburg,0,KT82,,T82,,,,50,2008-06-13T14:30:04+00:00
20854,KPOC,small_airport,Brackett Field,34.09159851,-117.7819977,1011,NA,United States,US,California,US-CA,CA,La Verne,0,KPOC,POC,POC,http://dpw.lacounty.gov/avi/airports/BrackettField.aspx,https://en.wikipedia.org/wiki/Brackett_Field,,50,2016-01-08T11:59:24+00:00
18501,K1O2,small_airport,Lampson Field,38.99060059,-122.901001,1379,NA,United States,US,California,US-CA,CA,Lakeport,0,1O2,CKE,1O2,http://lakecountyairmen.mymcn.org/index.html,https://en.wikipedia.org/wiki/Lampson_Field,,50,2015-10-01T17:36:35+00:00
19330,KAVQ,small_airport,Marana Regional Airport,32.409065,-111.216199,2031,NA,United States,US,Arizona,US-AZ,AZ,Marana,0,KAVQ,AVW,AVQ,,https://en.wikipedia.org/wiki/Marana_Regional_Airport,"Avra Valley, Marana Auxiliary Army Airfield No. 2, Marana Field, Marana Northwest Regional, Rillito Field",50,2021-12-09T17:00:37+00:00
19281,KANE,small_airport,Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401,912,NA,United States,US,Minnesota,US-MN,MN,Minneapolis,0,KANE,,ANE,,,,50,2017-12-01T09:57:22+00:00
21453,L52,small_airport,Oceano County Airport,35.10139847,-120.6220016,14,NA,United States,US,California,US-CA,CA,Oceano,0,L52,,L52,,https://en.wikipedia.org/wiki/Oceano_County_Airport,,50,2008-06-13T14:30:04+00:00
20804,KPAN,small_airport,Payson Airport,34.25680161,-111.3389969,5157,NA,United States,US,Arizona,US-AZ,AZ,Payson,0,KPAN,PJB,PAN,http://www.paysonaz.gov/Departments/Airport/AirportHome.html,https://en.wikipedia.org/wiki/Payson_Airport,E69,50,2016-01-05T08:14:48+00:00
20212,KJGG,small_airport,Williamsburg Jamestown Airport,37.23920059,-76.7161026,49,NA,United States,US,Virginia,US-VA,VA,Williamsburg,0,KJGG,,JGG,,,,50,2008-06-13T14:30:04+00:00
3776,KPIH,medium_airport,Pocatello Regional Airport,42.90980148,-112.5960007,4452,NA,United States,US,Idaho,US-ID,ID,Pocatello,1,KPIH,PIH,PIH,,https://en.wikipedia.org/wiki/Pocatello_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3843,KRDM,medium_airport,Roberts Field,44.2541008,-121.1500015,3080,NA,United States,US,Oregon,US-OR,OR,Redmond,1,KRDM,RDM,RDM,,https://en.wikipedia.org/wiki/Roberts_Field,,750,2010-01-23T11:28:05+00:00
3870,KSBY,medium_airport,Salisbury Ocean City Wicomico Regional Airport,38.34049988,-75.51029968,52,NA,United States,US,Maryland,US-MD,MD,Salisbury,1,KSBY,SBY,SBY,,https://en.wikipedia.org/wiki/Wicomico_Regional_Airport,,750,2008-06-13T14:30:04+00:00
20883,KPUW,medium_airport,Pullman Moscow Regional Airport,46.7439,-117.110001,2556,NA,United States,US,Washington,US-WA,WA,Pullman/Moscow,1,KPUW,PUW,PUW,http://www.pullman-wa.gov/airport/,https://en.wikipedia.org/wiki/Pullman-Moscow_Regional_Airport,,500,2016-10-05T13:27:40+00:00
21066,KSHD,medium_airport,Shenandoah Valley Regional Airport,38.263802,-78.8964,1201,NA,United States,US,Virginia,US-VA,VA,Weyers Cave,1,KSHD,SHD,SHD,,https://en.wikipedia.org/wiki/Shenandoah_Valley_Regional_Airport,"Harrisonburg, Staunton, Waynesboro",500,2022-02-22T18:04:27+00:00
3922,KTIW,medium_airport,Tacoma Narrows Airport,47.26789856,-122.5780029,294,NA,United States,US,Washington,US-WA,WA,Tacoma,0,KTIW,TIW,TIW,,https://en.wikipedia.org/wiki/Tacoma_Narrows_Airport,,300,2015-10-12T18:09:15+00:00
3955,KWYS,medium_airport,Yellowstone Airport,44.68840027,-111.1179962,6649,NA,United States,US,Montana,US-MT,MT,West Yellowstone,0,KWYS,WYS,WYS,,https://en.wikipedia.org/wiki/Yellowstone_Airport,,300,2013-06-29T10:01:19+00:00
19314,KAST,medium_airport,Astoria Regional Airport,46.15800095,-123.8789978,15,NA,United States,US,Oregon,US-OR,OR,Astoria,0,KAST,AST,AST,,https://en.wikipedia.org/wiki/Astoria_Regional_Airport,,250,2012-06-23T18:06:05+00:00
16497,KBDN,small_airport,Bend Municipal Airport,44.09479904,-121.2009964,3460,NA,United States,US,Oregon,US-OR,OR,Bend,0,KBDN,,BDN,http://www.bend.or.us/index.aspx?page=47,https://en.wikipedia.org/wiki/Bend_Municipal_Airport,"KAEB, AEB, S07",50,2015-11-15T14:48:20+00:00
20064,KHMT,small_airport,Hemet Ryan Airport,33.73400116,-117.0230026,1512,NA,United States,US,California,US-CA,CA,Hemet,0,KHMT,HMT,HMT,http://www.rchmtra.com/,https://en.wikipedia.org/wiki/Hemet-Ryan_Airport,,50,2014-11-16T10:57:47+00:00
20521,KMKY,small_airport,Marco Island Executive Airport,25.995001,-81.672501,5,NA,United States,US,Florida,US-FL,FL,Marco Island,0,KMKY,MRK,MKY,http://www.colliergov.net/index.aspx?page=21,https://en.wikipedia.org/wiki/Marco_Island_Airport,,50,2019-03-01T23:36:03+00:00
20547,KMPI,small_airport,Mariposa Yosemite Airport,37.51089859,-120.0400009,2254,NA,United States,US,California,US-CA,CA,Mariposa,0,KMPI,RMY,MPI,,https://en.wikipedia.org/wiki/Mariposa-Yosemite_Airport,,50,2012-12-06T13:27:14+00:00
20507,KMHV,small_airport,Mojave Airport,35.05939865,-118.1520004,2801,NA,United States,US,California,US-CA,CA,Mojave,0,KMHV,MHV,MHV,,https://en.wikipedia.org/wiki/Mojave_Air_and_Space_Port,,50,2013-03-28T16:59:34+00:00
21099,KSPB,small_airport,Scappoose Industrial Airpark,45.77099991,-122.8619995,58,NA,United States,US,Oregon,US-OR,OR,Scappoose,0,KSPB,,SPB,,,,50,2008-06-13T14:30:04+00:00
21101,KSPG,small_airport,Albert Whitted Airport,27.7651,-82.626999,7,NA,United States,US,Florida,US-FL,FL,St Petersburg,0,KSPG,SPG,SPG,,https://en.wikipedia.org/wiki/Albert_Whitted_Airport,,50,2018-05-03T02:18:53+00:00
24915,KTMK,small_airport,Tillamook Airport,45.41820145,-123.814003,36,NA,United States,US,Oregon,US-OR,OR,Tillamook,0,KTMK,OTK,TMK,,https://en.wikipedia.org/wiki/Tillamook_Airport,S47,50,2012-01-21T14:02:13+00:00
3423,KBPT,medium_airport,Jack Brooks Regional Airport,29.9508,-94.020699,15,NA,United States,US,Texas,US-TX,TX,Beaumont/Port Arthur,1,KBPT,BPT,BPT,https://flysetx.com/,https://en.wikipedia.org/wiki/Jack_Brooks_Regional_Airport,Southeast Texas Regional,750,2021-02-20T09:48:28+00:00
3519,KEWB,medium_airport,New Bedford Regional Airport,41.67610168,-70.95690155,80,NA,United States,US,Massachusetts,US-MA,MA,New Bedford,1,KEWB,EWB,EWB,,https://en.wikipedia.org/wiki/New_Bedford_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3777,KPIR,medium_airport,Pierre Regional Airport,44.38270187,-100.2860031,1744,NA,United States,US,South Dakota,US-SD,SD,Pierre,1,KPIR,PIR,PIR,,https://en.wikipedia.org/wiki/Pierre_Regional_Airport,,750,2010-01-23T11:28:03+00:00
3912,KSWO,medium_airport,Stillwater Regional Airport,36.16120148,-97.08570099,1000,NA,United States,US,Oklahoma,US-OK,OK,Stillwater,0,KSWO,SWO,SWO,http://stillwater.org/government/city_facilities/stillwater_regional_airport/,https://en.wikipedia.org/wiki/Stillwater_Regional_Airport,,300,2015-08-09T16:07:45+00:00
3433,KBVY,medium_airport,Beverly Regional Airport,42.584202,-70.916496,107,NA,United States,US,Massachusetts,US-MA,MA,Beverly / Danvers,0,KBVY,BVY,BVY,http://www.beverlyairport.com/,https://en.wikipedia.org/wiki/Beverly_Municipal_Airport,,250,2020-09-24T10:26:28+00:00
20329,KLEE,medium_airport,Leesburg International Airport,28.82309914,-81.80870056,76,NA,United States,US,Florida,US-FL,FL,Leesburg,0,KLEE,LEE,LEE,http://www.leesburgflorida.gov/index.aspx?page=45,https://en.wikipedia.org/wiki/Leesburg_International_Airport,Leesburg AAF,250,2015-02-17T01:14:49+00:00
20480,KMCE,medium_airport,Merced Regional Macready Field,37.28469849,-120.5139999,155,NA,United States,US,California,US-CA,CA,Merced,0,KMCE,MCE,MCE,,https://en.wikipedia.org/wiki/Merced_Regional_Airport,,250,2010-05-09T16:10:50+00:00
